Gen_Index,zone,capacity,Ramp_Rate,Ramp_Start,Ramp_Shutdown
Woodsdale GT 4,EAST,0.0,18.8,89.3,9.4
Woodsdale GT 6,EAST,0.0,18.8,89.3,9.4
Woodsdale GT 2,EAST,0.0,18.8,89.3,9.4
Woodsdale GT 1,EAST,0.0,18.8,89.3,9.4
Woodsdale GT 5,EAST,0.0,18.8,89.3,9.4
Darbytown 4,EAST,0.0,18.400000000000002,87.39999999999999,9.200000000000001
Darbytown 2,EAST,0.0,18.400000000000002,87.39999999999999,9.200000000000001
Darbytown 1,EAST,0.0,18.400000000000002,87.39999999999999,9.200000000000001
Darbytown 3,EAST,0.0,18.400000000000002,87.39999999999999,9.200000000000001
Clover 2,EAST,0.0,88.2,418.95,44.1
Clover 1,EAST,0.0,88.2,418.95,44.1
Lincoln 2,EAST,0.0,15.4,73.14999999999999,7.7
Lincoln 1,EAST,0.0,15.4,73.14999999999999,7.7
Lincoln 8,EAST,0.0,15.4,73.14999999999999,7.7
Lincoln 7,EAST,0.0,15.4,73.14999999999999,7.7
Lincoln 3,EAST,0.0,15.4,73.14999999999999,7.7
Lincoln 4,EAST,0.0,15.4,73.14999999999999,7.7
Lincoln 5,EAST,0.0,15.4,73.14999999999999,7.7
Lincoln 6,EAST,0.0,15.4,73.14999999999999,7.7
Sherman Avenue CT 1,EAST,96.0,19.200000000000003,91.19999999999999,9.600000000000001
Dover Parkland 11,EAST,45.0,9.0,42.75,4.5
Richmond CT 2,EAST,0.0,7.6000000000000005,36.1,3.8000000000000003
Richmond CT 1,EAST,0.0,7.6000000000000005,36.1,3.8000000000000003
Anderson CT 2,EAST,38.0,7.6000000000000005,36.1,3.8000000000000003
Anderson CT 3,EAST,84.0,16.8,79.8,8.4
Anderson CT 1,EAST,38.0,7.6000000000000005,36.1,3.8000000000000003
Bellville 1,EAST,16.89677419354839,4.5,21.375,2.25
Bellville 2,EAST,16.044086021505375,4.5,21.375,2.25
Pennsbury 1,EAST,3.0,0.6000000000000001,2.8499999999999996,0.30000000000000004
Pennsbury 2,EAST,3.0,0.6000000000000001,2.8499999999999996,0.30000000000000004
Fairless Hills B,EAST,30.0,6.0,28.5,3.0
Fairless Hills A,EAST,30.0,6.0,28.5,3.0
Tilton CT 2,EAST,0.0,9.0,42.75,4.5
Tilton CT 1,EAST,0.0,9.0,42.75,4.5
Tilton CT 4,EAST,0.0,9.0,42.75,4.5
Tilton CT 3,EAST,0.0,9.0,42.75,4.5
Montpelier 3,EAST,0.0,11.8,56.05,5.9
Montpelier 1,EAST,0.0,11.8,56.05,5.9
Montpelier 4,EAST,0.0,11.8,56.05,5.9
Montpelier 2,EAST,0.0,11.8,56.05,5.9
Rowan CT 2,EAST,0.0,35.6,169.1,17.8
Rowan CT 1,EAST,0.0,39.800000000000004,189.04999999999998,19.900000000000002
Rowan 4 CC,EAST,0.0,118.80000000000001,564.3,59.400000000000006
Rock Springs CT1,EAST,164.0,32.800000000000004,155.79999999999998,16.400000000000002
Rock Springs CT4,EAST,166.4,33.28,158.07999999999998,16.64
Rock Springs CT3,EAST,163.6,32.72,155.42,16.36
Rock Springs CT2,EAST,163.0,32.6,154.85,16.3
Marsh Run CT 2,EAST,0.0,31.860000000000003,151.335,15.930000000000001
Marsh Run CT 3,EAST,0.0,32.2,152.95,16.1
Marsh Run CT 1,EAST,0.0,32.2,152.95,16.1
Louisa CT 5,EAST,0.0,31.6,150.1,15.8
Louisa CT 2,EAST,0.0,15.4,73.14999999999999,7.7
Louisa CT 3,EAST,0.0,15.46,73.43499999999999,7.73
Louisa CT 4,EAST,0.0,15.440000000000001,73.34,7.720000000000001
Louisa CT 1,EAST,0.0,15.3,72.675,7.65
Remington 3,EAST,0.0,35.6,169.1,17.8
Remington 2,EAST,0.0,35.6,169.1,17.8
Remington 1,EAST,0.0,35.6,169.1,17.8
Remington 4,EAST,0.0,35.6,169.1,17.8
Ladysmith GT 2,EAST,0.0,35.6,169.1,17.8
Ladysmith GT 1,EAST,0.0,35.6,169.1,17.8
Ladysmith GT 3,EAST,0.0,31.960000000000004,151.81,15.980000000000002
Ladysmith GT 4,EAST,0.0,32.0,152.0,16.0
Ladysmith GT 5,EAST,0.0,32.12,152.57,16.06
Mone 1,EAST,175.1,35.02,166.345,17.51
Mone 3,EAST,175.1,35.02,166.345,17.51
Mone 2,EAST,170.0,34.0,161.5,17.0
Amelia Landfill,EAST,0.0,3.2,15.2,1.6
Clayton 2,EAST,51.0,10.200000000000001,48.449999999999996,5.1000000000000005
Clayton 1 (Beasley),EAST,50.0,10.0,47.5,5.0
Mickleton CT 1,EAST,79.0,15.8,75.05,7.9
Three Mile Island 1,EAST,0.0,162.0,769.5,81.0
Croydon 11,EAST,65.0,13.0,61.75,6.5
Croydon 21,EAST,60.0,12.0,57.0,6.0
Croydon 32,EAST,60.0,12.0,57.0,6.0
Croydon 12,EAST,65.0,13.0,61.75,6.5
Croydon 22,EAST,65.0,13.0,61.75,6.5
Croydon 31,EAST,65.0,13.0,61.75,6.5
Croydon 41,EAST,65.0,13.0,61.75,6.5
Croydon 42,EAST,59.0,11.8,56.05,5.9
Gavin 1,EAST,1330.1,266.02,1263.5949999999998,133.01
Gavin 2,EAST,1350.0,270.0,1282.5,135.0
Seneca 1,EAST,0.0,46.800000000000004,222.29999999999998,23.400000000000002
Seneca 3,EAST,0.0,6.0,28.5,3.0
Seneca 2,EAST,0.0,43.6,207.1,21.8
Cheswick 1,EAST,0.0,117.60000000000001,558.6,58.800000000000004
Glen Gardner A3,EAST,26.0,5.2,24.7,2.6
Glen Gardner B8,EAST,26.0,5.2,24.7,2.6
Glen Gardner B6,EAST,26.0,5.2,24.7,2.6
Glen Gardner A4,EAST,26.0,5.2,24.7,2.6
Glen Gardner B7,EAST,26.0,5.2,24.7,2.6
Glen Gardner B5,EAST,26.0,5.2,24.7,2.6
Glen Gardner A2,EAST,26.0,5.2,24.7,2.6
Glen Gardner A1,EAST,26.0,5.2,24.7,2.6
E.D. Edwards 3,EAST,0.0,72.8,345.8,36.4
E.D. Edwards 1,EAST,0.0,23.400000000000002,111.14999999999999,11.700000000000001
E.D. Edwards 2,EAST,0.0,54.6,259.34999999999997,27.3
Coffeen 1,EAST,0.0,68.0,323.0,34.0
Coffeen 2,EAST,0.0,116.82000000000001,554.895,58.410000000000004
Dresden 3,EAST,0.0,179.82000000000002,854.145,89.91000000000001
Dresden 2,EAST,0.0,180.4,856.9,90.2
Joliet 6,EAST,0.0,58.0,275.5,29.0
Kincaid 1,EAST,0.0,110.80000000000001,526.3,55.400000000000006
Kincaid 2,EAST,0.0,114.02000000000001,541.595,57.010000000000005
Powerton 6,EAST,0.0,153.8,730.55,76.9
Powerton 5,EAST,0.0,153.8,730.55,76.9
Quad Cities 1,EAST,0.0,181.60000000000002,862.5999999999999,90.80000000000001
Quad Cities 2,EAST,0.0,182.20000000000002,865.4499999999999,91.10000000000001
Waukegan 7,EAST,0.0,65.60000000000001,311.59999999999997,32.800000000000004
Waukegan 32,EAST,0.0,11.0,52.25,5.5
Waukegan 31,EAST,0.0,10.600000000000001,50.349999999999994,5.300000000000001
Waukegan 8,EAST,0.0,72.2,342.95,36.1
Will County 4,EAST,0.0,103.02000000000001,489.34499999999997,51.510000000000005
Will County 3,EAST,0.0,52.02000000000001,247.095,26.010000000000005
Fisk 34,EAST,0.0,10.0,47.5,5.0
Fisk 33,EAST,0.0,9.82,46.644999999999996,4.91
Fisk 32,EAST,0.0,11.0,52.25,5.5
Fisk 31,EAST,0.0,11.0,52.25,5.5
Joppa 6,EAST,0.0,33.4,158.65,16.7
Joppa 5,EAST,0.0,33.4,158.65,16.7
Joppa 3,EAST,0.0,33.4,158.65,16.7
Joppa 2,EAST,0.0,33.4,158.65,16.7
Joppa 4,EAST,0.0,34.6,164.35,17.3
Joppa 1,EAST,0.0,33.4,158.65,16.7
Hennepin 2,EAST,0.0,45.2,214.7,22.6
Hennepin 1,EAST,0.0,15.200000000000001,72.2,7.6000000000000005
Clifty Creek 6,EAST,0.0,41.0,194.75,20.5
Clifty Creek 4,EAST,0.0,41.0,194.75,20.5
Clifty Creek 3,EAST,0.0,41.0,194.75,20.5
Clifty Creek 5,EAST,0.0,41.0,194.75,20.5
Clifty Creek 1,EAST,0.0,41.0,194.75,20.5
Clifty Creek 2,EAST,0.0,41.0,194.75,20.5
Elkhart 3,EAST,0.8982392473118279,0.2,0.95,0.1
Elkhart 2,EAST,0.0,0.2,0.95,0.1
Elkhart 1,EAST,0.8963172043010753,0.27999999999999997,1.3299999999999998,0.13999999999999999
Tanners Ck 2,EAST,0.0,29.02,137.845,14.51
Tanners Ck 1,EAST,0.0,29.0,137.75,14.5
Tanners Ck 3,EAST,0.0,40.620000000000005,192.945,20.310000000000002
Tanners Ck 4,EAST,0.0,100.0,475.0,50.0
Twinbrnch 5,EAST,0.39690860215053764,0.2,0.95,0.1
Twinbrnch 2,EAST,0.4730645161290322,0.2,0.95,0.1
Twinbrnch 4,EAST,0.5641935483870968,0.2,0.95,0.1
Twinbrnch 1,EAST,0.32411290322580644,0.2,0.95,0.1
Twinbrnch 8,EAST,0.48418010752688173,0.2,0.95,0.1
Twinbrnch 6,EAST,0.571733870967742,0.2,0.95,0.1
Twinbrnch 7,EAST,0.3640322580645161,0.2,0.95,0.1
Twinbrnch 3,EAST,0.59,0.2,0.95,0.1
DR1,EAST,10000.0,2000.0,9500.0,1000.0
DR2,EAST,0.0,2000.0,9500.0,1000.0
DR3,EAST,0.0,2000.0,9500.0,1000.0
DR4,EAST,0.0,2000.0,9500.0,1000.0
DR5,EAST,0.0,2000.0,9500.0,1000.0
General Foods 1 NUG,WEST,0.0,3.2200000000000006,15.295,1.6100000000000003
Kent CT 2,WEST,0.0,8.8,41.8,4.4
Kent CT 1,WEST,0.0,8.8,41.8,4.4
LGP NUG (Logan),WEST,0.0,43.800000000000004,208.04999999999998,21.900000000000002
Kinsley Landfill,WEST,0.0,0.6000000000000001,2.8499999999999996,0.30000000000000004
Cogentrix Portsmouth 2 (Lk.Kingman),WEST,0.0,11.5,54.625,5.75
Cogentrix Portsmouth 1 (Lk.Kingman),WEST,0.0,11.5,54.625,5.75
PCLP1 NUG,WEST,0.0,23.200000000000003,110.19999999999999,11.600000000000001
Gilberton NUG,WEST,0.0,16.400000000000002,77.89999999999999,8.200000000000001
Harrisburg NUG,WEST,0.0,2.2,10.45,1.1
IUP NUG,WEST,18.1,3.6200000000000006,17.195,1.8100000000000003
Colver NUG,WEST,110.0,22.0,104.5,11.0
Grant Town,WEST,80.0,16.0,76.0,8.0
South River NUG,WEST,0.0,65.17999999999999,309.60499999999996,32.589999999999996
Mt Carmel Cogen (FosterWheeler),WEST,0.0,8.6,40.85,4.3
Cogentrix Hopewell 2 (James River),WEST,0.0,9.200000000000001,43.699999999999996,4.6000000000000005
Cogentrix Hopewell 1 (James River),WEST,0.0,9.200000000000001,43.699999999999996,4.6000000000000005
Edgecombe 2 (Rocky Mt),WEST,0.0,11.600000000000001,55.099999999999994,5.800000000000001
Edgecombe 1 (Rocky Mt),WEST,0.0,11.600000000000001,55.099999999999994,5.800000000000001
Camden County RR NUG,WEST,0.0,4.6000000000000005,21.849999999999998,2.3000000000000003
CPGP NUG (Chambers/Carneys PT),WEST,0.0,47.980000000000004,227.905,23.990000000000002
Ebensburg NUG,WEST,50.0,10.0,47.5,5.0
Baltimore Resco NUG (Bresco),WEST,0.0,11.4,54.15,5.7
Hopewell Cogen 1 (HCF),WEST,0.0,80.0,380.0,40.0
Cambria County NUG,WEST,88.0,17.6,83.6,8.8
Essex County RR NUG (Covanta),WEST,0.0,13.0,61.75,6.5
AES Beaver,WEST,0.0,25.02,118.84499999999998,12.51
Warrior Run,WEST,180.0,36.0,171.0,18.0
Del Resource Mgmt Inc NUG,WEST,0.0,15.0,71.25,7.5
Camden COGEN,WEST,0.0,31.8,151.04999999999998,15.9
Hopewell Coal (Polyester),WEST,0.0,12.600000000000001,59.849999999999994,6.300000000000001
Altavista (Hall Branch),WEST,0.0,12.600000000000001,59.849999999999994,6.300000000000001
Southampton 1,WEST,0.0,12.600000000000001,59.849999999999994,6.300000000000001
Kenilworth NUG,WEST,0.0,3.0,14.25,1.5
Hazelton LM 200,WEST,0.0,6.0,28.5,3.0
Hazelton LM 400,WEST,0.0,6.24,29.639999999999997,3.12
Hazelton GT 100,WEST,0.0,11.8,56.05,5.9
Hazelton LM 300,WEST,0.0,6.2,29.45,3.1
Big Sandy 1,WEST,0.0,11.200000000000001,53.199999999999996,5.6000000000000005
Big Sandy (AEP) 2,WEST,0.0,160.0,760.0,80.0
Big Sandy 4,WEST,0.0,11.200000000000001,53.199999999999996,5.6000000000000005
Big Sandy (AEP) 1,WEST,0.0,56.0,266.0,28.0
Big Sandy 5,WEST,0.0,11.200000000000001,53.199999999999996,5.6000000000000005
Big Sandy 3,WEST,0.0,11.200000000000001,53.199999999999996,5.6000000000000005
Big Sandy 6,WEST,0.0,11.200000000000001,53.199999999999996,5.6000000000000005
Big Sandy 2,WEST,0.0,11.200000000000001,53.199999999999996,5.6000000000000005
Barkley 3,WEST,0.0,6.4,30.4,3.2
Barkley 2,WEST,0.0,6.4,30.4,3.2
Barkley 1,WEST,0.0,6.4,30.4,3.2
Barkley 4,WEST,0.0,6.4,30.4,3.2
Elmer Smith 1,WEST,151.0,30.200000000000003,143.45,15.100000000000001
Elmer Smith 2,WEST,290.0,58.0,275.5,29.0
Wolf Creek 6,WEST,0.0,9.0,42.75,4.5
Wolf Creek 5,WEST,0.0,9.0,42.75,4.5
Wolf Creek 4,WEST,0.0,9.0,42.75,4.5
Wolf Creek 1,WEST,0.0,9.0,42.75,4.5
Wolf Creek 2,WEST,0.0,9.0,42.75,4.5
Wolf Creek 3,WEST,0.0,9.0,42.75,4.5
Cooper 2,WEST,225.0,45.0,213.75,22.5
Cooper 1,WEST,116.0,23.200000000000003,110.19999999999999,11.600000000000001
Dale 2,WEST,23.0,4.6000000000000005,21.849999999999998,2.3000000000000003
Dale 3,WEST,75.0,15.0,71.25,7.5
Dale 4,WEST,75.0,15.0,71.25,7.5
Dale 1,WEST,23.0,4.6000000000000005,21.849999999999998,2.3000000000000003
Charles Crane CT 1,WEST,0.0,2.8000000000000003,13.299999999999999,1.4000000000000001
Charles Crane 1,WEST,0.0,38.0,180.5,19.0
Charles Crane 2,WEST,0.0,39.0,185.25,19.5
Gould St 3,WEST,0.0,20.8,98.8,10.4
Herbert Wagner 4,WEST,0.0,80.0,380.0,40.0
Herbert Wagner 2,WEST,0.0,27.0,128.25,13.5
Herbert Wagner 3,WEST,0.0,64.8,307.8,32.4
Herbert Wagner 1,WEST,0.0,26.200000000000003,124.44999999999999,13.100000000000001
Herbert Wagner CT 1,WEST,0.0,2.8000000000000003,13.299999999999999,1.4000000000000001
Notch Cliff 3,WEST,0.0,3.2,15.2,1.6
Notch Cliff 2,WEST,0.0,3.2,15.2,1.6
Notch Cliff 5,WEST,0.0,3.2,15.2,1.6
Notch Cliff 7,WEST,0.0,3.2,15.2,1.6
Notch Cliff 6,WEST,0.0,3.2,15.2,1.6
Notch Cliff 8,WEST,0.0,3.2,15.2,1.6
Notch Cliff 1,WEST,0.0,3.2,15.2,1.6
Notch Cliff 4,WEST,0.0,3.2,15.2,1.6
Perryman 2,WEST,0.0,12.200000000000001,57.949999999999996,6.1000000000000005
Perryman 51,WEST,0.0,34.6,164.35,17.3
Perryman 1,WEST,0.0,12.200000000000001,57.949999999999996,6.1000000000000005
Perryman 4,WEST,0.0,12.200000000000001,57.949999999999996,6.1000000000000005
Perryman 3,WEST,0.0,12.200000000000001,57.949999999999996,6.1000000000000005
Philadelphia Road 4,WEST,0.0,3.2,15.2,1.6
Philadelphia Road 1,WEST,0.0,3.2,15.2,1.6
Philadelphia Road 3,WEST,0.0,3.2,15.2,1.6
Philadelphia Road 2,WEST,0.0,3.2,15.2,1.6
Riverside 7,WEST,0.0,4.4,20.9,2.2
Riverside 1 (Zelda 1),WEST,0.0,41.6,197.6,20.8
Riverside 2 (Zelda 2),WEST,0.0,41.6,197.6,20.8
Riverside 8,WEST,0.0,4.4,20.9,2.2
Riverside 6,WEST,0.0,25.400000000000002,120.64999999999999,12.700000000000001
Riverside 3 (Zelda 3),WEST,0.0,41.6,197.6,20.8
Riverside 4,WEST,0.0,15.600000000000001,74.1,7.800000000000001
Westport 5,WEST,0.0,24.200000000000003,114.94999999999999,12.100000000000001
Crisfield 14,WEST,0.0,2.0,9.5,1.0
Vienna 10,WEST,0.0,4.2,19.95,2.1
Vienna 08,WEST,0.0,31.200000000000003,148.2,15.600000000000001
Deep Creek 2,WEST,2.0846774193548385,2.0,9.5,1.0
Deep Creek 1,WEST,2.0510752688172045,2.0,9.5,1.0
Chalk Point CT 1,WEST,0.0,3.6,17.099999999999998,1.8
Chalk Point SMECO CT,WEST,0.0,18.6,88.35,9.3
Chalk Point CT 2,WEST,0.0,7.0,33.25,3.5
Chalk Point CT 3,WEST,0.0,19.8,94.05,9.9
Chalk Point 2,WEST,0.0,68.60000000000001,325.84999999999997,34.300000000000004
Chalk Point 3,WEST,0.0,122.4,581.4,61.2
Chalk Point CT 6,WEST,0.0,24.0,114.0,12.0
Chalk Point CT 4,WEST,0.0,19.8,94.05,9.9
Chalk Point 4,WEST,0.0,122.4,581.4,61.2
Chalk Point 1,WEST,0.0,68.2,323.95,34.1
Chalk Point CT 5,WEST,0.0,24.0,114.0,12.0
Dickerson CT,WEST,0.0,3.6,17.099999999999998,1.8
Dickerson H CT 2,WEST,0.0,33.4,158.65,16.7
Dickerson 1,WEST,0.0,36.4,172.9,18.2
Dickerson 3,WEST,0.0,36.4,172.9,18.2
Dickerson H CT 1,WEST,0.0,33.4,158.65,16.7
Dickerson 2,WEST,0.0,36.4,172.9,18.2
Morgantown CT 5,WEST,0.0,13.0,61.75,6.5
Morgantown CT 4,WEST,0.0,13.0,61.75,6.5
Morgantown CT 6,WEST,0.0,13.0,61.75,6.5
Morgantown CT 3,WEST,0.0,13.0,61.75,6.5
Morgantown CT 2,WEST,0.0,4.0,19.0,2.0
Morgantown 2,WEST,0.0,124.0,589.0,62.0
Morgantown 1,WEST,0.0,124.80000000000001,592.8,62.400000000000006
Morgantown CT 1,WEST,0.0,4.0,19.0,2.0
Conowingo 10,WEST,0.0,13.0,61.75,6.5
Conowingo 01,WEST,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Conowingo 11,WEST,0.0,13.0,61.75,6.5
Conowingo 09,WEST,0.0,13.0,61.75,6.5
Conowingo 07,WEST,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Conowingo 04,WEST,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Conowingo 05,WEST,0.0,7.2,34.199999999999996,3.6
Conowingo 06,WEST,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Conowingo 02,WEST,0.0,7.2,34.199999999999996,3.6
Conowingo 08,WEST,0.0,13.0,61.75,6.5
Conowingo 03,WEST,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Easton 12,WEST,0.0,0.82,3.8949999999999996,0.41
Easton 11,WEST,0.0,0.7200000000000001,3.42,0.36000000000000004
Easton 07,WEST,0.0,0.4,1.9,0.2
Easton101,WEST,0.0,0.30000000000000004,1.4249999999999998,0.15000000000000002
Easton 13,WEST,0.0,1.1199999999999999,5.319999999999999,0.5599999999999999
Easton 10,WEST,0.0,0.7000000000000001,3.3249999999999997,0.35000000000000003
Easton102,WEST,0.0,0.30000000000000004,1.4249999999999998,0.15000000000000002
Easton 14,WEST,0.0,1.1199999999999999,5.319999999999999,0.5599999999999999
Easton 08,WEST,0.0,0.4,1.9,0.2
Easton 09,WEST,0.0,0.5,2.375,0.25
Berr Sprg 12,WEST,0.0,0.12,0.57,0.06
Berr Sprg 09,WEST,0.0,0.12,0.57,0.06
Berr Sprg 01,WEST,0.0,0.12,0.57,0.06
Berr Sprg 02,WEST,0.0,0.12,0.57,0.06
Berr Sprg 05,WEST,0.0,0.12,0.57,0.06
Berr Sprg 07,WEST,0.0,0.12,0.57,0.06
Berr Sprg 04,WEST,0.0,0.12,0.57,0.06
Berr Sprg 10,WEST,0.0,0.12,0.57,0.06
Berr Sprg 11,WEST,0.0,0.12,0.57,0.06
Berr Sprg 08,WEST,0.0,0.12,0.57,0.06
Berr Sprg 06,WEST,0.0,0.12,0.57,0.06
Berr Sprg 03,WEST,0.0,0.12,0.57,0.06
Buchanan 10,WEST,0.0,0.1,0.475,0.05
Buchanan 01,WEST,0.0,0.08000000000000002,0.38,0.04000000000000001
Buchanan 06,WEST,0.0,0.08000000000000002,0.38,0.04000000000000001
Buchanan 05,WEST,0.0,0.08000000000000002,0.38,0.04000000000000001
Buchanan 04,WEST,0.0,0.08000000000000002,0.38,0.04000000000000001
Buchanan 08,WEST,0.0,0.1,0.475,0.05
Buchanan 09,WEST,0.0,0.1,0.475,0.05
Buchanan 07,WEST,0.0,0.1,0.475,0.05
Buchanan 03,WEST,0.0,0.08000000000000002,0.38,0.04000000000000001
Buchanan 02,WEST,0.0,0.08000000000000002,0.38,0.04000000000000001
Constantine 2,WEST,0.0,0.06,0.285,0.03
Constantine 1,WEST,0.0,0.06,0.285,0.03
Constantine 4,WEST,0.0,0.06,0.285,0.03
Constantine 3,WEST,0.0,0.06,0.285,0.03
Mottville 1,WEST,0.0,0.2,0.95,0.1
Mottville 4,WEST,0.0,0.2,0.95,0.1
Mottville 2,WEST,0.0,0.2,0.95,0.1
Mottville 3,WEST,0.0,0.2,0.95,0.1
Clinton 1,WEST,1065.1,213.01999999999998,1011.8449999999999,106.50999999999999
England Diesel 4,WEST,0.0,0.4,1.9,0.2
England Diesel 2,WEST,0.0,0.4,1.9,0.2
England Diesel 3,WEST,0.0,0.4,1.9,0.2
England 2,WEST,0.0,31.0,147.25,15.5
England Diesel 1,WEST,0.0,0.4,1.9,0.2
England 1,WEST,0.0,25.8,122.55,12.9
England 3,WEST,0.0,32.0,152.0,16.0
Carll s Corner 1,WEST,0.0,8.6,40.85,4.3
Carll s Corner 2,WEST,0.0,8.6,40.85,4.3
Cedar Station 2,WEST,0.0,5.2,24.7,2.6
Cedar Station 1,WEST,0.0,10.4,49.4,5.2
Middle Station 1,WEST,0.0,4.6000000000000005,21.849999999999998,2.3000000000000003
Middle Station 3,WEST,0.0,8.8,41.8,4.4
Middle Station 2,WEST,0.0,4.6000000000000005,21.849999999999998,2.3000000000000003
Missouri Ave C,WEST,0.0,4.800000000000001,22.799999999999997,2.4000000000000004
Missouri Ave B,WEST,0.0,4.800000000000001,22.799999999999997,2.4000000000000004
Missouri Ave D,WEST,0.0,4.800000000000001,22.799999999999997,2.4000000000000004
Deepwater 1,WEST,0.0,17.400000000000002,82.64999999999999,8.700000000000001
Deepwater 6/8,WEST,0.0,16.2,76.95,8.1
Werner C3,WEST,0.0,14.600000000000001,69.35,7.300000000000001
Werner C2,WEST,0.0,14.600000000000001,69.35,7.300000000000001
Werner C4,WEST,0.0,14.600000000000001,69.35,7.300000000000001
Werner C1,WEST,0.0,14.600000000000001,69.35,7.300000000000001
Oyster Creek 1,WEST,0.0,127.4,605.15,63.7
Sayreville C4,WEST,0.0,15.4,73.14999999999999,7.7
Sayreville C3,WEST,0.0,15.4,73.14999999999999,7.7
Sayreville C1,WEST,0.0,15.4,73.14999999999999,7.7
Sayreville C2,WEST,0.0,14.600000000000001,69.35,7.300000000000001
Gilbert 6,WEST,0.0,14.0,66.5,7.0
Gilbert C4,WEST,0.0,6.2,29.45,3.1
Gilbert C3,WEST,0.0,6.2,29.45,3.1
Gilbert C1,WEST,0.0,6.2,29.45,3.1
Gilbert 7,WEST,0.0,14.0,66.5,7.0
Gilbert 5,WEST,0.0,14.0,66.5,7.0
Gilbert 4,WEST,0.0,14.0,66.5,7.0
Gilbert C2,WEST,0.0,6.2,29.45,3.1
Gilbert CT 9,WEST,0.0,36.6,173.85,18.3
Gilbert 8CC,WEST,0.0,23.42,111.24499999999999,11.71
Bergen 3,WEST,0.0,4.800000000000001,22.799999999999997,2.4000000000000004
Bergen 2CC,WEST,0.0,119.2,566.1999999999999,59.6
Bergen 1CC,WEST,0.0,135.0,641.25,67.5
Burlington 092,WEST,0.0,10.4,49.4,5.2
Burlington 093,WEST,0.0,10.4,49.4,5.2
Burlington 124,WEST,0.0,8.4,39.9,4.2
Burlington 091,WEST,0.0,10.4,49.4,5.2
Burlington 112,WEST,0.0,10.4,49.4,5.2
Burlington 123,WEST,0.0,8.4,39.9,4.2
Burlington 113,WEST,0.0,10.4,49.4,5.2
Burlington 008,WEST,0.0,4.800000000000001,22.799999999999997,2.4000000000000004
Burlington 122,WEST,0.0,8.4,39.9,4.2
Burlington 111,WEST,0.0,10.4,49.4,5.2
Burlington 094,WEST,0.0,10.4,49.4,5.2
Burlington 114,WEST,0.0,10.4,49.4,5.2
Burlington 121,WEST,0.0,8.4,39.9,4.2
Edison 32,WEST,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Edison 34,WEST,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Edison 13,WEST,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Edison 31,WEST,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Edison 24,WEST,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Edison 14,WEST,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Edison 33,WEST,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Edison 21,WEST,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Edison 12,WEST,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Edison 11,WEST,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Edison 22,WEST,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Edison 23,WEST,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Essex 123,WEST,0.0,10.600000000000001,50.349999999999994,5.300000000000001
Essex 122,WEST,0.0,10.600000000000001,50.349999999999994,5.300000000000001
Essex 114,WEST,0.0,10.600000000000001,50.349999999999994,5.300000000000001
Essex 103,WEST,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Essex 121,WEST,0.0,10.600000000000001,50.349999999999994,5.300000000000001
Essex 101,WEST,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Essex 9,WEST,0.0,18.6,88.35,9.3
Essex 104,WEST,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Essex 124,WEST,0.0,10.600000000000001,50.349999999999994,5.300000000000001
Essex 112,WEST,0.0,10.600000000000001,50.349999999999994,5.300000000000001
Essex 111,WEST,0.0,10.600000000000001,50.349999999999994,5.300000000000001
Essex 113,WEST,0.0,10.600000000000001,50.349999999999994,5.300000000000001
Essex 102,WEST,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Hudson 2,WEST,0.0,124.0,589.0,62.0
Kearney 133,WEST,0.0,9.38,44.555,4.69
Kearney 132,WEST,0.0,9.38,44.555,4.69
Kearney 134,WEST,0.0,9.38,44.555,4.69
Kearney 142,WEST,0.0,9.38,44.555,4.69
Kearney 124,WEST,0.0,8.8,41.8,4.4
Kearney 131,WEST,0.0,9.38,44.555,4.69
Kearney 09,WEST,0.0,4.800000000000001,22.799999999999997,2.4000000000000004
Kearney 122,WEST,0.0,8.8,41.8,4.4
Kearney 121,WEST,0.0,8.8,41.8,4.4
Kearney 141,WEST,0.0,9.38,44.555,4.69
Kearney 123,WEST,0.0,8.8,41.8,4.4
Linden 1,WEST,0.0,128.58,610.755,64.29
Linden 2,WEST,0.0,128.62,610.9449999999999,64.31
Linden 8,WEST,0.0,19.6,93.1,9.8
Linden 7,WEST,0.0,19.6,93.1,9.8
Linden 6,WEST,0.0,17.2,81.7,8.6
