timepoint,segments,MW,Price
11,3,1579,3280.740414849087
11,4,1579,2418.2060856237676
11,5,1579,1207.8305339150438
11,6,1579,397.47196693445454
11,7,1579,88.53020959469332
11,8,1579,13.858659410433187
11,9,1579,1.578268307992697
11,10,1579,0.13456517026342474
12,1,1601,3499.9992547399684
12,2,1601,3493.6587526023263
12,3,1601,3305.785616708783
12,4,1601,2475.356590437054
12,5,1601,1254.9025577961677
12,6,1601,416.22463724111026
12,7,1601,92.67724293585017
12,8,1601,14.392541304857426
12,9,1601,1.6150005514232837
12,10,1601,0.13485797011063438
13,1,1617,3499.99939040581
13,2,1617,3494.3510941053078
13,3,1617,3317.627680065884
13,4,1617,2506.317757916081
13,5,1617,1282.7370219285758
13,6,1617,428.0607170122321
13,7,1617,95.45487442287198
13,8,1617,14.77822728426676
13,9,1617,1.6462323100930614
13,10,1617,0.13595028799363623
14,1,1625,3499.999445199866
14,2,1625,3494.6881187472068
14,3,1625,3323.8216421870006
14,4,1625,2523.1618867376906
14,5,1625,1298.2823461036526
14,6,1625,434.80556188531233
14,7,1625,97.06819319398295
14,8,1625,15.007961543630358
14,9,1625,1.6658179086148859
14,10,1625,0.13679360689183012
15,1,1623,3499.9994428777195
15,2,1623,3494.634739841894
15,3,1623,3322.5810661769715
15,4,1623,2519.4117181662177
15,5,1623,1294.5573404481725
15,6,1623,433.07775749001587
15,7,1623,96.6227023848175
15,8,1623,14.937670891236008
15,9,1623,1.6586841943423978
15,10,1623,0.1363248945228923
16,1,1619,3499.999391421348
16,2,1619,3494.395310807061
16,3,1619,3318.780591248943
16,4,1619,2510.016099474285
16,5,1619,1286.604370586292
16,6,1619,429.95787357932585
16,7,1619,95.97861037455327
16,8,1619,14.868632365646002
16,9,1619,1.6566547482590626
16,10,1619,0.1367872849826674
17,1,1678,3499.99982250373
17,2,1678,3496.838490381151
17,3,1678,3364.704111385883
17,4,1678,2638.9230348450988
17,5,1678,1408.0274077962338
17,6,1678,482.8708287939115
17,7,1678,108.43222427911475
17,8,1678,16.559427900103067
17,9,1678,1.7844903310781577
17,10,1678,0.14000332436736498
18,1,1725,3499.99993313657
18,2,1725,3498.0931483498125
18,3,1725,3395.904185646392
18,4,1725,2740.7095250501548
18,5,1725,1512.3160077283042
18,6,1725,530.303228828062
18,7,1725,119.7610956554789
18,8,1725,18.092276795968854
18,9,1725,1.8997854499250897
18,10,1725,0.14328477448756077
19,1,1836,3499.9999874337923
19,2,1836,3499.2766367147137
19,3,1836,3438.062291820765
19,4,1836,2913.1299139995454
19,5,1836,1716.307976461474
19,6,1836,631.5351828694744
19,7,1836,145.08266602740244
19,8,1836,21.579762610242646
19,9,1836,2.164152329059902
19,10,1836,0.15164535286489114
20,1,1891,3499.999994727325
20,2,1891,3499.652922149596
20,3,1891,3457.3110434421433
20,4,1891,3009.699532232673
20,5,1891,1844.7883779120552
20,6,1891,699.1482065610528
20,7,1891,162.22631591978447
20,8,1891,23.878659169492185
20,9,1891,2.3256035109270066
20,10,1891,0.15561168110630752
21,1,1901,3499.9999948499562
21,2,1901,3499.6657019708755
21,3,1901,3458.29142815799
21,4,1901,3015.946262393134
21,5,1901,1854.4309693037583
21,6,1901,704.722534460416
21,7,1901,163.72321308921178
21,8,1901,24.085628924788995
21,9,1901,2.340260501889343
21,10,1901,0.1559621108052112
22,1,1894,3499.9999947168562
22,2,1894,3499.6545642255937
22,3,1894,3457.4860976523632
22,4,1894,3010.7223736846477
22,5,1894,1845.9653057071855
22,6,1894,699.4507277380923
22,7,1894,162.1424352084966
22,8,1894,23.825120888584784
22,9,1894,2.314676641310012
22,10,1894,0.15439399010964874
23,1,1961,3499.999996220775
23,2,1961,3499.850378670839
23,3,1961,3472.638037308998
23,4,1961,3108.1037376642994
23,5,1961,1998.1046643045268
23,6,1961,788.3553001182922
23,7,1961,186.2058251939242
23,8,1961,27.176710535553603
23,9,1961,2.5568861343009166
23,10,1961,0.16120149159615937
24,1,1923,3499.999995412125
24,2,1923,3499.7308731297985
24,3,1923,3463.314150788051
24,4,1923,3048.593926473475
24,5,1923,1906.5896387810253
24,6,1923,736.1664845698205
24,7,1923,172.57158636386922
24,8,1923,25.377804188390172
24,9,1923,2.4395925166093453
24,10,1923,0.15913326857713042
