date,pjm_pv_jeremy_scaled_3_28,NREL_wind_scaled
12/15/2009,0.013380835,0.475245745
12/15/2009,0.036358247,0.430768104
12/15/2009,0.101805618,0.381146806
12/15/2009,0.155153904,0.350018617
12/15/2009,0.255347153,0.342603087
12/15/2009,0.250758989,0.326388624
12/15/2009,0.185215771,0.338389712
12/15/2009,0.089745248,0.371454459
12/15/2009,0.056076364,0.42785504
12/15/2009,0,0.436044403
12/15/2009,0,0.433701093
12/15/2009,0,0.41981917
12/15/2009,0,0.384054833
12/15/2009,0,0.351282873
12/15/2009,0,0.325223343
12/15/2009,0,0.295040719
12/16/2009,0,0.261858333
12/16/2009,0,0.243460527
12/16/2009,0,0.227493746
12/16/2009,0,0.190999814
12/16/2009,0,0.192693353
12/16/2009,0,0.170871183
12/16/2009,0,0.157682245
12/16/2009,0,0.183013124
12/16/2009,0.148506995,0.170825238
12/16/2009,0.312060142,0.159704945
12/16/2009,0.477417921,0.140052241
12/16/2009,0.540071432,0.145003099
12/16/2009,0.558530965,0.152494513
12/16/2009,0.538438925,0.158056244
12/16/2009,0.477477766,0.183034784
12/16/2009,0.364097364,0.181570604
12/16/2009,0.187386639,0.185045296
12/16/2009,0,0.221821258
12/16/2009,0,0.250693926
12/16/2009,0,0.266499264
12/16/2009,0,0.279976296
12/16/2009,0,0.290886129
12/16/2009,0,0.283902685
12/16/2009,0,0.287059031
12/17/2009,0,0.2782967
12/17/2009,0,0.262658993
12/17/2009,0,0.248684138
12/17/2009,0,0.242471659
12/17/2009,0,0.271392198
12/17/2009,0,0.306309198
12/17/2009,0,0.327498381
12/17/2009,0,0.336690532
12/17/2009,0.14235266,0.305769111
12/17/2009,0.346618169,0.234480081
12/17/2009,0.455076789,0.180065551
12/17/2009,0.535931276,0.160911183
12/17/2009,0.519736168,0.157068563
12/17/2009,0.517914976,0.139791839
12/17/2009,0.380954423,0.121134825
12/17/2009,0.295962954,0.153430511
12/17/2009,0.163070556,0.23525618
12/17/2009,0,0.308326028
12/17/2009,0,0.353816114
12/17/2009,0,0.343077947
12/17/2009,0,0.334698844
12/17/2009,0,0.302483456
12/17/2009,0,0.275313698
12/17/2009,0,0.260771474
12/18/2009,0,0.239172003
12/18/2009,0,0.221681486
12/18/2009,0,0.181525168
12/18/2009,0,0.140812919
12/18/2009,0,0.137565541
12/18/2009,0,0.128254987
12/18/2009,0,0.133367395
12/18/2009,0,0.138228463
12/18/2009,0.063968626,0.139574283
12/18/2009,0.236123565,0.092560847
12/18/2009,0.317142474,0.054664344
12/18/2009,0.38360313,0.04280122
12/18/2009,0.349694984,0.042199351
12/18/2009,0.312087661,0.04339358
12/18/2009,0.219241776,0.051867177
12/18/2009,0.124577499,0.090420596
12/18/2009,0.043733061,0.156850089
12/18/2009,0,0.210347632
12/18/2009,0,0.251032643
12/18/2009,0,0.275699237
12/18/2009,0,0.269955332
12/18/2009,0,0.244761025
12/18/2009,0,0.230340477
12/18/2009,0,0.23295683
12/19/2009,0,0.231374717
12/19/2009,0,0.248912064
12/19/2009,0,0.261817048
12/19/2009,0,0.287708752
12/19/2009,0,0.299580262
12/19/2009,0,0.301514682
12/19/2009,0,0.30810257
12/19/2009,0,0.313082869
12/19/2009,0.006858689,0.301296992
12/19/2009,0.028777671,0.270141356
12/19/2009,0.03466466,0.229414646
12/19/2009,0.018855692,0.212459087
12/19/2009,0.047241118,0.213444779
12/19/2009,0.057865283,0.222613862
12/19/2009,0.037441197,0.235289765
12/19/2009,0.052320522,0.280675688
12/19/2009,0.011154173,0.343744763
12/19/2009,0,0.385995283
12/19/2009,0,0.393458752
12/19/2009,0,0.396619635
12/19/2009,0,0.383039836
12/19/2009,0,0.344556813
12/19/2009,0,0.312543933
12/19/2009,0,0.273879107
12/20/2009,0,0.245398713
12/20/2009,0,0.247401068
12/20/2009,0,0.233182857
12/20/2009,0,0.218966329
12/20/2009,0,0.205700999
12/20/2009,0,0.211030132
12/20/2009,0,0.195313946
12/20/2009,0,0.187853612
12/20/2009,0.052513154,0.192672044
12/20/2009,0.199506018,0.1789341
12/20/2009,0.278132831,0.153797102
12/20/2009,0.332073019,0.158604936
12/20/2009,0.404988925,0.172865727
12/20/2009,0.439583169,0.185716917
12/20/2009,0.44610249,0.192265904
12/20/2009,0.275091618,0.19191047
12/20/2009,0.186924402,0.202692731
12/20/2009,0,0.21341484
12/20/2009,0,0.214290923
12/20/2009,0,0.214182984
12/20/2009,0,0.208610751
12/20/2009,0,0.205556694
12/20/2009,0,0.210864232
12/20/2009,0,0.210911118
12/21/2009,0,0.203045594
12/21/2009,0,0.201257646
12/21/2009,0,0.202769201
12/21/2009,0,0.199107909
12/21/2009,0,0.198832437
12/21/2009,0,0.199595714
12/21/2009,0,0.190616184
12/21/2009,0,0.180017133
12/21/2009,0.083850906,0.162834317
12/21/2009,0.235928351,0.137239288
12/21/2009,0.336965484,0.104459895
12/21/2009,0.411354976,0.101828649
12/21/2009,0.331784434,0.112488594
12/21/2009,0.384079525,0.130584754
12/21/2009,0.359436146,0.122817611
12/21/2009,0.225624699,0.121350426
12/21/2009,0.148207698,0.161873079
12/21/2009,0,0.189767441
12/21/2009,0,0.196361536
12/21/2009,0,0.196393396
12/21/2009,0,0.192796452
12/21/2009,0,0.188492015
12/21/2009,0,0.183577304
12/21/2009,0,0.172191841
12/22/2009,0,0.165744069
12/22/2009,0,0.158317676
12/22/2009,0,0.15025749
12/22/2009,0,0.160684444
12/22/2009,0,0.156734126
12/22/2009,0,0.19214396
12/22/2009,0,0.210430852
12/22/2009,0,0.216390246
12/22/2009,0.055184058,0.233788672
12/22/2009,0.180307157,0.216405648
12/22/2009,0.187257363,0.195300657
12/22/2009,0.226069724,0.209539014
12/22/2009,0.229206722,0.207136464
12/22/2009,0.262634731,0.224838969
12/22/2009,0.228083551,0.250897596
12/22/2009,0.180614097,0.316001158
12/22/2009,0.120190796,0.415207825
12/22/2009,0,0.509480336
12/22/2009,0,0.539171564
12/22/2009,0,0.532111265
12/22/2009,0,0.529850236
12/22/2009,0,0.538225657
12/22/2009,0,0.532233442
12/22/2009,0,0.534717223
12/23/2009,0,0.537809875
12/23/2009,0,0.537302381
12/23/2009,0,0.548070609
12/23/2009,0,0.55877108
12/23/2009,0,0.565000988
12/23/2009,0,0.582977755
12/23/2009,0,0.595302823
12/23/2009,0,0.608306733
12/23/2009,0.138172084,0.60803126
12/23/2009,0.306271579,0.587430607
12/23/2009,0.491041557,0.55290456
12/23/2009,0.558524625,0.541071276
12/23/2009,0.579739904,0.533997606
12/23/2009,0.540441219,0.54932191
12/23/2009,0.474184225,0.565157429
12/23/2009,0.365457862,0.583151965
12/23/2009,0.207787575,0.63303417
12/23/2009,0,0.668758012
12/23/2009,0,0.683164107
12/23/2009,0,0.687634072
12/23/2009,0,0.678661189
12/23/2009,0,0.650553926
12/23/2009,0,0.618468784
12/23/2009,0,0.596379062
12/24/2009,0,0.597482779
12/24/2009,0,0.56492332
12/24/2009,0,0.552998978
12/24/2009,0,0.55738836
12/24/2009,0,0.548254198
12/24/2009,0,0.553571844
12/24/2009,0,0.558436322
12/24/2009,0,0.563971428
12/24/2009,0.107383088,0.556853671
12/24/2009,0.294461616,0.557959249
12/24/2009,0.430023751,0.550605331
12/24/2009,0.544852729,0.538379514
12/24/2009,0.526673324,0.50597058
12/24/2009,0.507890195,0.518048759
12/24/2009,0.450656775,0.551818271
12/24/2009,0.308124923,0.57999046
12/24/2009,0.199688756,0.622239153
12/24/2009,0,0.653816532
12/24/2009,0,0.667606994
12/24/2009,0,0.672410161
12/24/2009,0,0.676782947
12/24/2009,0,0.683451015
12/24/2009,0,0.688856509
12/24/2009,0,0.695064268
12/25/2009,0,0.704943431
12/25/2009,0,0.710860436
12/25/2009,0,0.720617909
12/25/2009,0,0.725906055
12/25/2009,0,0.725282342
12/25/2009,0,0.729883138
12/25/2009,0,0.718556371
12/25/2009,0,0.720879149
12/25/2009,0.00923523,0.701269309
12/25/2009,0.046938734,0.686857156
12/25/2009,0.034728134,0.672460621
12/25/2009,0.055930446,0.706763517
12/25/2009,0.043607738,0.704985084
12/25/2009,0.048713721,0.698787304
12/25/2009,0.037997606,0.71700821
12/25/2009,0.018934038,0.706964408
12/25/2009,0.009043021,0.691099151
12/25/2009,0,0.705477941
12/25/2009,0,0.613852109
12/25/2009,0,0.65793065
12/25/2009,0,0.637082149
12/25/2009,0,0.579919722
12/25/2009,0,0.580278361
12/25/2009,0,0.552845397
12/26/2009,0,0.531149265
12/26/2009,0,0.508780826
12/26/2009,0,0.514861951
12/26/2009,0,0.483506731
12/26/2009,0,0.512482834
12/26/2009,0,0.47291211
12/26/2009,0,0.518146868
12/26/2009,0,0.518908625
12/26/2009,0.060553781,0.488781379
12/26/2009,0.040458707,0.475633199
12/26/2009,0.118112281,0.484771584
12/26/2009,0.119415781,0.474140826
12/26/2009,0.130585697,0.468846751
12/26/2009,0.12030181,0.456419098
12/26/2009,0.138035185,0.428321129
12/26/2009,0.087068433,0.413036856
12/26/2009,0.042860205,0.375564928
12/26/2009,0,0.398207995
12/26/2009,0,0.421343694
12/26/2009,0,0.429113068
12/26/2009,0,0.51901586
12/26/2009,0,0.475568545
12/26/2009,0,0.47387526
12/26/2009,0,0.462573564
12/27/2009,0,0.4640824
12/27/2009,0,0.414816367
12/27/2009,0,0.38612521
12/27/2009,0,0.371259309
12/27/2009,0,0.297184394
12/27/2009,0,0.279688518
12/27/2009,0,0.25376729
12/27/2009,0,0.237704253
12/27/2009,0.148730691,0.187320873
12/27/2009,0.301763629,0.103016506
12/27/2009,0.403166562,0.079221114
12/27/2009,0.514440599,0.082654941
12/27/2009,0.505540374,0.102549145
12/27/2009,0.494961314,0.136675493
12/27/2009,0.433693965,0.168730463
12/27/2009,0.332636337,0.217346838
12/27/2009,0.162235729,0.353908737
12/27/2009,0,0.467904272
12/27/2009,0,0.507704484
12/27/2009,0,0.544961479
12/27/2009,0,0.572353802
12/27/2009,0,0.555662821
12/27/2009,0,0.536406442
12/27/2009,0,0.531728326
12/28/2009,0,0.536688592
12/28/2009,0,0.552616792
12/28/2009,0,0.546496326
12/28/2009,0,0.564671232
12/28/2009,0,0.577062614
12/28/2009,0,0.561938356
12/28/2009,0,0.586267546
12/28/2009,0,0.611727463
12/28/2009,0.081736242,0.644490771
12/28/2009,0.251941012,0.589770976
12/28/2009,0.373861236,0.572277473
12/28/2009,0.360393234,0.567624003
12/28/2009,0.303243964,0.573916226
12/28/2009,0.299983066,0.577378605
12/28/2009,0.403033171,0.582412576
12/28/2009,0.29430785,0.603834982
12/28/2009,0.140988691,0.656347333
12/28/2009,0,0.707272314
12/28/2009,0,0.718923545
12/28/2009,0,0.720094333
12/28/2009,0,0.701684276
12/28/2009,0,0.683653518
12/28/2009,0,0.622780311
12/28/2009,0,0.512227891
12/29/2009,0,0.457209773
12/29/2009,0,0.411145283
12/29/2009,0,0.373918291
12/29/2009,0,0.345713238
12/29/2009,0,0.327752354
12/29/2009,0,0.301300262
12/29/2009,0,0.278483002
12/29/2009,0,0.226106219
12/29/2009,0.121752094,0.202519488
12/29/2009,0.323184486,0.174826815
12/29/2009,0.462077739,0.217742514
12/29/2009,0.498383205,0.219495025
12/29/2009,0.561690313,0.218511788
12/29/2009,0.569045616,0.218458242
12/29/2009,0.513365075,0.220849987
12/29/2009,0.405685322,0.207187141
12/29/2009,0.229871843,0.209036923
12/29/2009,0,0.219862348
12/29/2009,0,0.231487991
12/29/2009,0,0.247680715
12/29/2009,0,0.283828559
12/29/2009,0,0.339324635
12/29/2009,0,0.378228694
12/29/2009,0,0.396138511
12/30/2009,0,0.394847199
12/30/2009,0,0.348595775
12/30/2009,0,0.328044161
12/30/2009,0,0.313252798
12/30/2009,0,0.298089374
12/30/2009,0,0.268714495
12/30/2009,0,0.264562665
12/30/2009,0,0.269598377
12/30/2009,0.059932332,0.27582582
12/30/2009,0.191648452,0.246574948
12/30/2009,0.249668904,0.167335092
12/30/2009,0.339260892,0.126198511
12/30/2009,0.407403116,0.119651359
12/30/2009,0.286758332,0.119536021
12/30/2009,0.204437623,0.117385806
12/30/2009,0.078853293,0.151464843
12/30/2009,0.088994403,0.21600284
12/30/2009,0,0.299568043
12/30/2009,0,0.334671247
12/30/2009,0,0.364725834
12/30/2009,0,0.391376595
12/30/2009,0,0.383845514
12/30/2009,0,0.374043275
12/30/2009,0,0.348974933
12/31/2009,0,0.319271573
12/31/2009,0,0.313811972
12/31/2009,0,0.320998733
12/31/2009,0,0.308650709
12/31/2009,0,0.287854958
12/31/2009,0,0.280063406
12/31/2009,0,0.295977291
12/31/2009,0,0.335547857
12/31/2009,0.019078287,0.335687262
12/31/2009,0.172826528,0.28582953
12/31/2009,0.180651974,0.200287709
12/31/2009,0.109321781,0.178682015
12/31/2009,0.076521299,0.193059284
12/31/2009,0.095103942,0.21052901
12/31/2009,0.077159666,0.242075552
12/31/2009,0.110210663,0.297360864
12/31/2009,0.028870667,0.402666491
12/31/2009,0,0.523647863
12/31/2009,0,0.255923115
12/31/2009,0,0.267122364
12/31/2009,0,0.251705822
12/31/2009,0,0.240603666
12/31/2009,0,0.240468024
12/31/2009,0,0.272951528
1/1/2010,0,0.358543877
1/1/2010,0,0.308682979
1/1/2010,0,0.323177438
1/1/2010,0,0.311388279
1/1/2010,0,0.311339458
1/1/2010,0,0.301690102
1/1/2010,0,0.298119612
1/1/2010,0,0.29867187
1/1/2010,0.02025058,0.300900988
1/1/2010,0.082431349,0.312491936
1/1/2010,0.130761359,0.305715006
1/1/2010,0.194234061,0.301479689
1/1/2010,0.199815456,0.322517326
1/1/2010,0.175837502,0.34959616
1/1/2010,0.150064982,0.383613597
1/1/2010,0.067075278,0.417865696
1/1/2010,0.040507767,0.443830141
1/1/2010,0,0.479964164
1/1/2010,0,0.500741885
1/1/2010,0,0.524195333
1/1/2010,0,0.52829896
1/1/2010,0,0.526725708
1/1/2010,0,0.52225967
1/1/2010,0,0.501475137
1/2/2010,0,0.491586229
1/2/2010,0,0.507871826
1/2/2010,0,0.523990698
1/2/2010,0,0.535931589
1/2/2010,0,0.516964607
1/2/2010,0,0.51158357
1/2/2010,0,0.482730758
1/2/2010,0,0.466090349
1/2/2010,0.048626521,0.449314162
1/2/2010,0.119031388,0.416354618
1/2/2010,0.204364234,0.390181678
1/2/2010,0.222859736,0.366053091
1/2/2010,0.274878172,0.360514767
1/2/2010,0.226824982,0.374242503
1/2/2010,0.260515285,0.389003233
1/2/2010,0.200752778,0.402775013
1/2/2010,0.125705121,0.398050574
1/2/2010,0,0.378300033
1/2/2010,0,0.364919673
1/2/2010,0,0.383508271
1/2/2010,0,0.370687212
1/2/2010,0,0.360935099
1/2/2010,0,0.358341687
1/2/2010,0,0.361913851
1/3/2010,0,0.320495662
1/3/2010,0,0.316698823
1/3/2010,0,0.303800242
1/3/2010,0,0.298462724
1/3/2010,0,0.302501138
1/3/2010,0,0.305723356
1/3/2010,0,0.300017583
1/3/2010,0,0.319449222
1/3/2010,0.068099614,0.29659289
1/3/2010,0.173872259,0.246003567
1/3/2010,0.246608263,0.23848678
1/3/2010,0.335949722,0.271465482
1/3/2010,0.300443966,0.296473896
1/3/2010,0.265870898,0.313211119
1/3/2010,0.173307167,0.32982053
1/3/2010,0.157358009,0.348186475
1/3/2010,0.061925266,0.366390838
1/3/2010,0,0.398017808
1/3/2010,0,0.432809945
1/3/2010,0,0.463336698
1/3/2010,0,0.476901531
1/3/2010,0,0.477710483
1/3/2010,0,0.459488725
1/3/2010,0,0.460135278
1/4/2010,0,0.451155841
1/4/2010,0,0.500132309
1/4/2010,0,0.506824038
1/4/2010,0,0.504168556
1/4/2010,0,0.509428833
1/4/2010,0,0.505566314
1/4/2010,0,0.513316802
1/4/2010,0,0.467900811
1/4/2010,0.041933556,0.410046926
1/4/2010,0.110460852,0.429326012
1/4/2010,0.148755575,0.421994637
1/4/2010,0.212511057,0.419620318
1/4/2010,0.208978981,0.418138629
1/4/2010,0.264659902,0.422510321
1/4/2010,0.241836817,0.43476486
1/4/2010,0.116567697,0.434025784
1/4/2010,0.088682406,0.436035573
1/4/2010,0,0.467860474
1/4/2010,0,0.507365415
1/4/2010,0,0.513232386
1/4/2010,0,0.499867626
1/4/2010,0,0.48675622
1/4/2010,0,0.471196028
1/4/2010,0,0.463948617
1/5/2010,0,0.448996501
1/5/2010,0,0.445786407
1/5/2010,0,0.429227212
1/5/2010,0,0.430848222
1/5/2010,0,0.42371958
1/5/2010,0,0.436163827
1/5/2010,0,0.443144755
1/5/2010,0,0.447176681
1/5/2010,0.071435297,0.409270369
1/5/2010,0.150959269,0.340058415
1/5/2010,0.229026203,0.307538566
1/5/2010,0.260499533,0.306608029
1/5/2010,0.264251123,0.330748247
1/5/2010,0.251201735,0.353879971
1/5/2010,0.198723461,0.367086607
1/5/2010,0.116406018,0.376691951
1/5/2010,0.07899584,0.394706993
1/5/2010,0,0.449151846
1/5/2010,0,0.490703589
1/5/2010,0,0.485547243
1/5/2010,0,0.495428701
1/5/2010,0,0.476034507
1/5/2010,0,0.466818018
1/5/2010,0,0.450122292
1/6/2010,0,0.440102797
1/6/2010,0,0.423794718
1/6/2010,0,0.414413708
1/6/2010,0,0.427938366
1/6/2010,0,0.430675063
1/6/2010,0,0.402838526
1/6/2010,0,0.391243774
1/6/2010,0,0.381868059
1/6/2010,0.026157142,0.32320011
1/6/2010,0.113439983,0.258375516
1/6/2010,0.053033139,0.236763951
1/6/2010,0.099250916,0.237244049
1/6/2010,0.18756416,0.238819433
1/6/2010,0.208481457,0.239009401
1/6/2010,0.251236337,0.23639627
1/6/2010,0.161728365,0.233968935
1/6/2010,0.093884581,0.249152151
1/6/2010,0,0.280014305
1/6/2010,0,0.282533056
1/6/2010,0,0.289384713
1/6/2010,0,0.281849412
1/6/2010,0,0.272848367
1/6/2010,0,0.262123322
1/6/2010,0,0.245848965
1/7/2010,0,0.217508288
1/7/2010,0,0.212482721
1/7/2010,0,0.205906717
1/7/2010,0,0.198879248
1/7/2010,0,0.19471197
1/7/2010,0,0.195202283
1/7/2010,0,0.195951047
1/7/2010,0,0.200260387
1/7/2010,0.085987441,0.211118548
1/7/2010,0.187139289,0.205237972
1/7/2010,0.25516376,0.185831455
1/7/2010,0.306208593,0.161961868
1/7/2010,0.316930163,0.138032267
1/7/2010,0.292966309,0.137065095
1/7/2010,0.273084359,0.12334107
1/7/2010,0.209920488,0.098424666
1/7/2010,0.133393297,0.102731045
1/7/2010,0,0.128978699
1/7/2010,0,0.183982853
1/7/2010,0,0.228128821
1/7/2010,0,0.247097246
1/7/2010,0,0.273281175
1/7/2010,0,0.292448933
1/7/2010,0,0.345539693
1/8/2010,0,0.38379338
1/8/2010,0,0.432470111
1/8/2010,0,0.475348086
1/8/2010,0,0.472352229
1/8/2010,0,0.490220737
1/8/2010,0,0.507333038
1/8/2010,0,0.515692838
1/8/2010,0,0.515262871
1/8/2010,0.037108521,0.511999402
1/8/2010,0.160215245,0.419182109
1/8/2010,0.243883856,0.373641617
1/8/2010,0.152037196,0.364849778
1/8/2010,0.232961057,0.377032846
1/8/2010,0.265607306,0.386725886
1/8/2010,0.264878253,0.403214359
1/8/2010,0.217508855,0.399685117
1/8/2010,0.125157638,0.447818711
1/8/2010,0.000872121,0.527323508
1/8/2010,0,0.572665002
1/8/2010,0,0.584882388
1/8/2010,0,0.570496456
1/8/2010,0,0.547616131
1/8/2010,0,0.532058496
1/8/2010,0,0.495033228
1/9/2010,0,0.455338058
1/9/2010,0,0.427032439
1/9/2010,0,0.399068074
1/9/2010,0,0.379888516
1/9/2010,0,0.381696617
1/9/2010,0,0.385636286
1/9/2010,0,0.401727796
1/9/2010,0,0.417374227
1/9/2010,0.104502163,0.374646849
1/9/2010,0.228011339,0.27809954
1/9/2010,0.316153806,0.207453759
1/9/2010,0.381167909,0.196720214
1/9/2010,0.393416817,0.202723899
1/9/2010,0.377748102,0.2016971
1/9/2010,0.359437099,0.196464487
1/9/2010,0.310619117,0.210472162
1/9/2010,0.189069007,0.25511448
1/9/2010,0.006787136,0.348675261
1/9/2010,0,0.42661741
1/9/2010,0,0.451911988
1/9/2010,0,0.447677912
1/9/2010,0,0.425262084
1/9/2010,0,0.404415189
1/9/2010,0,0.373801117
1/10/2010,0,0.358900071
1/10/2010,0,0.351649093
1/10/2010,0,0.341633198
1/10/2010,0,0.328290929
1/10/2010,0,0.330100858
1/10/2010,0,0.331645998
1/10/2010,0,0.344088489
1/10/2010,0,0.364639286
1/10/2010,0.10997002,0.32955228
1/10/2010,0.238793212,0.233604396
1/10/2010,0.322150303,0.179442361
1/10/2010,0.373839652,0.193972065
1/10/2010,0.415392169,0.247096044
1/10/2010,0.381393117,0.30280158
1/10/2010,0.335553314,0.348906186
1/10/2010,0.258917605,0.41625487
1/10/2010,0.149348483,0.523429968
1/10/2010,0.001685632,0.642600051
1/10/2010,0,0.673275421
1/10/2010,0,0.701260376
1/10/2010,0,0.700173473
1/10/2010,0,0.695864851
1/10/2010,0,0.685326309
1/10/2010,0,0.665975917
1/11/2010,0,0.664440486
1/11/2010,0,0.651198924
1/11/2010,0,0.617268232
1/11/2010,0,0.582029831
1/11/2010,0,0.561252688
1/11/2010,0,0.547378836
1/11/2010,0,0.527928925
1/11/2010,0,0.510427889
1/11/2010,0.084590756,0.44307906
1/11/2010,0.197674956,0.349011545
1/11/2010,0.266151169,0.320067908
1/11/2010,0.290731201,0.297031724
1/11/2010,0.331501714,0.281790851
1/11/2010,0.294929285,0.243568347
1/11/2010,0.2583016,0.231970353
1/11/2010,0.160273367,0.231197549
1/11/2010,0.0728774,0.28537056
1/11/2010,8.57E-05,0.380756682
1/11/2010,0,0.471513465
1/11/2010,0,0.516701998
1/11/2010,0,0.558104515
1/11/2010,0,0.572025949
1/11/2010,0,0.566846395
1/11/2010,0,0.548870923
1/12/2010,0,0.476085213
1/12/2010,0,0.503707607
1/12/2010,0,0.457305222
1/12/2010,0,0.454867295
1/12/2010,0,0.434118017
1/12/2010,0,0.411602317
1/12/2010,0,0.392590515
1/12/2010,0,0.330399153
1/12/2010,0.017680225,0.270723925
1/12/2010,0.129875969,0.197944775
1/12/2010,0.235732228,0.15597328
1/12/2010,0.25893118,0.156074927
1/12/2010,0.270121479,0.15967496
1/12/2010,0.338707446,0.170969572
1/12/2010,0.310624767,0.181897581
1/12/2010,0.24037109,0.192907918
1/12/2010,0.138850705,0.234701865
1/12/2010,0.00186967,0.285176896
1/12/2010,0,0.350577376
1/12/2010,0,0.384090112
1/12/2010,0,0.428030317
1/12/2010,0,0.459350441
1/12/2010,0,0.475030144
1/12/2010,0,0.508043451
1/13/2010,0,0.551741133
1/13/2010,0,0.591172137
1/13/2010,0,0.61794995
1/13/2010,0,0.637342523
1/13/2010,0,0.658234038
1/13/2010,0,0.663881118
1/13/2010,0,0.666440947
1/13/2010,0,0.656005211
1/13/2010,0.015969834,0.619361033
1/13/2010,0.068893105,0.535129945
1/13/2010,0.139151808,0.407744075
1/13/2010,0.200427842,0.360412591
1/13/2010,0.248525847,0.364065829
1/13/2010,0.256075328,0.379935697
1/13/2010,0.306668816,0.425317375
1/13/2010,0.258305329,0.479175511
1/13/2010,0.149694825,0.593534772
1/13/2010,0.006571927,0.678181882
1/13/2010,0,0.690848728
1/13/2010,0,0.696778589
1/13/2010,0,0.704411824
1/13/2010,0,0.710679865
1/13/2010,0,0.715660357
1/13/2010,0,0.718828122
1/14/2010,0,0.709437399
1/14/2010,0,0.695584828
1/14/2010,0,0.688568631
1/14/2010,0,0.677225922
1/14/2010,0,0.655562296
1/14/2010,0,0.637492632
1/14/2010,0,0.609326069
1/14/2010,0,0.577869053
1/14/2010,0.094045473,0.495773162
1/14/2010,0.238558919,0.466506376
1/14/2010,0.334938135,0.431469985
1/14/2010,0.386373198,0.414068168
1/14/2010,0.404864722,0.361344333
1/14/2010,0.396816646,0.338354093
1/14/2010,0.333400633,0.379661486
1/14/2010,0.263088727,0.457092938
1/14/2010,0.129470779,0.506784367
1/14/2010,0.001935813,0.527825075
1/14/2010,0,0.530338884
1/14/2010,0,0.499524495
1/14/2010,0,0.471011928
1/14/2010,0,0.446210764
1/14/2010,0,0.41644494
1/14/2010,0,0.407552055
1/15/2010,0,0.392986501
1/15/2010,0,0.363560043
1/15/2010,0,0.356324457
1/15/2010,0,0.31786918
1/15/2010,0,0.288571599
1/15/2010,0,0.270557286
1/15/2010,0,0.251050369
1/15/2010,0,0.216213685
1/15/2010,0.031375629,0.192892329
1/15/2010,0.145304381,0.169226137
1/15/2010,0.150333413,0.15813619
1/15/2010,0.165254562,0.1603416
1/15/2010,0.206882865,0.162844662
1/15/2010,0.214159458,0.160515278
1/15/2010,0.18208423,0.16125328
1/15/2010,0.179116371,0.171552634
1/15/2010,0.119399555,0.188876395
1/15/2010,0.004543598,0.195208921
1/15/2010,0,0.193315924
1/15/2010,0,0.190040536
1/15/2010,0,0.180331352
1/15/2010,0,0.184395203
1/15/2010,0,0.182229046
1/15/2010,0,0.175890989
1/16/2010,0,0.1834763
1/16/2010,0,0.170243654
1/16/2010,0,0.166321947
1/16/2010,0,0.160453995
1/16/2010,0,0.145492285
1/16/2010,0,0.147283017
1/16/2010,0,0.147198934
1/16/2010,0,0.148076541
1/16/2010,0.043939679,0.144091175
1/16/2010,0.15575626,0.124451268
1/16/2010,0.183205093,0.097880891
1/16/2010,0.241833541,0.086640106
1/16/2010,0.244986239,0.074468811
1/16/2010,0.301602667,0.0660538
1/16/2010,0.251308942,0.08648399
1/16/2010,0.187301758,0.094123354
1/16/2010,0.097922006,0.119307995
1/16/2010,0.002546349,0.125906975
1/16/2010,0,0.123076745
1/16/2010,0,0.108518885
1/16/2010,0,0.056936329
1/16/2010,0,0.036934371
1/16/2010,0,0.028696286
1/16/2010,0,0.027109716
1/17/2010,0,0.029025993
1/17/2010,0,0.045557342
1/17/2010,0,0.062350457
1/17/2010,0,0.07700099
1/17/2010,0,0.112182087
1/17/2010,0,0.141688435
1/17/2010,0,0.168426489
1/17/2010,0,0.192135932
1/17/2010,0.003051745,0.196452784
1/17/2010,0.011666375,0.182742605
1/17/2010,0.015089324,0.161721912
1/17/2010,0.019615848,0.156001418
1/17/2010,0.017467442,0.143836966
1/17/2010,0.020995939,0.136447255
1/17/2010,0.019800055,0.139316433
1/17/2010,0.131831741,0.153797826
1/17/2010,0.071761091,0.178652115
1/17/2010,0.003789216,0.200496981
1/17/2010,0,0.221633631
1/17/2010,0,0.236471968
1/17/2010,0,0.250270208
1/17/2010,0,0.268921293
1/17/2010,0,0.282655774
1/17/2010,0,0.297266054
1/18/2010,0,0.319269604
1/18/2010,0,0.349307506
1/18/2010,0,0.362717236
1/18/2010,0,0.343017694
1/18/2010,0,0.306495304
1/18/2010,0,0.281855865
1/18/2010,0,0.257055943
1/18/2010,0,0.242412821
1/18/2010,0.065933661,0.228305572
1/18/2010,0.20192088,0.209665302
1/18/2010,0.305118331,0.185387117
1/18/2010,0.311375338,0.170274193
1/18/2010,0.395082221,0.156398612
1/18/2010,0.330825797,0.133213431
1/18/2010,0.274791806,0.124375573
1/18/2010,0.253223532,0.132525691
1/18/2010,0.157701501,0.178972487
1/18/2010,0.009901928,0.208599531
1/18/2010,0,0.206573392
1/18/2010,0,0.206732281
1/18/2010,0,0.205296999
1/18/2010,0,0.205082541
1/18/2010,0,0.187972513
1/18/2010,0,0.167205896
1/19/2010,0,0.148857616
1/19/2010,0,0.135990898
1/19/2010,0,0.124285872
1/19/2010,0,0.094564568
1/19/2010,0,0.089140831
1/19/2010,0,0.109881299
1/19/2010,0,0.134174444
1/19/2010,0,0.106204771
1/19/2010,0.021902388,0.095558017
1/19/2010,0.08505168,0.097888166
1/19/2010,0.139205891,0.106682495
