Gen_Index,Name,Zone,Category,Capacity,Fuel_Cost,Can_Spin
1440,Burlington County LF,EAST,DS,1.6,80,1
1441,Northeast LF 4,VA_DOM,DS,1.6,80,1
1442,Northeast LF 3,VA_DOM,DS,1.6,80,1
1443,Northeast LF 1,VA_DOM,DS,1.6,80,1
1444,Northeast LF 2,VA_DOM,DS,25,80,1
1446,Newark CT 2 (Delancy St),EAST,CC,240,30,1
1447,Newark ST 1 (Delancy St),EAST,CC,225,30,1
1448,Newark CT 1 (Delancy St),EAST,CC,9.6,30,1
1450,Edgeboro LF,EAST,DS,1.6,80,1
1451,Clayville CT 1,EAST,CT,1.6,50,1
1452,Millersville LF 2,DC_BGE_PEP,DS,1376,80,1
1453,Millersville LF 1,DC_BGE_PEP,DS,425,80,1
1454,Brunswick County CC,VA_DOM,CC,425,30,1
1455,Panda Liberty 10,WEST,CC,420,30,1
1456,Panda Liberty 20,WEST,CC,420,30,1
1457,Panda Patriot 10,WEST,CC,47.4,30,1
1458,Panda Patriot 20,WEST,CC,2,30,1
1460,NEP HCB 1,VA_DOM,ST,19.9,25,1
1461,Mahoning Creek 1,WEST,HD,19.9,5,0
1462,Mahoning Creek 2,WEST,HD,226,5,0
1463,Alpaca Diesel (Canton),WEST,DS,314,80,1
1464,Milan Diesel,WEST,DS,226,80,1
1465,Stonewall CT12,DC_BGE_PEP,CC,25,30,1
1466,Stonewall ST10,DC_BGE_PEP,CC,25,30,1
1467,Stonewall CT11,DC_BGE_PEP,CC,1,30,1
1468,Christiana 11,EAST,CT,1,50,1
1469,Christiana 14,EAST,CT,1,50,1
1470,Woodbine LF 2 (Cape May),EAST,DS,48,80,1
1471,Woodbine LF 1 (Cape May),EAST,DS,60,80,1
1472,Woodbine LF 3 (Cape May),EAST,DS,18,80,1
1473,Delaware City 03,EAST,ST,90,25,1
1474,Delaware City 06,EAST,CT,57,50,1
1475,Delaware City 10,EAST,CT,86,50,1
1476,Delaware City 07,EAST,CT,15,50,1
1478,Edge Moor 03,EAST,ST,174,25,1
1479,Edge Moor 10,EAST,CT,195,50,1
1480,Edge Moor 05,EAST,ST,21,25,1
1481,Edge Moor 04,EAST,ST,420,25,1
1482,Cleveland County CT 4,VA_DOM,CT,91,50,1
1483,Indian River 10,EAST,CT,91,50,1
1484,Indian River 04,EAST,ST,165,25,1
1488,Berrien Springs LF 3,WEST,DS,12,80,1
1489,Berrien Springs LF 1,WEST,DS,19,80,1
1490,Berrien Springs LF 2,WEST,DS,5.7,80,1
1492,West 1,EAST,CT,323.5,50,1
1493,Laurel Highlands 2 LF (Glades Pike),WEST,DS,247.2,80,1
1494,Oregon CTG12,WEST,CC,736,30,1
1495,Oregon ST10,WEST,CC,1.6,30,1
1496,Oregon CTG11,WEST,CC,1.6,30,1
1497,Carroll County CC (CCE),WEST,CC,6,30,1
1498,Orchard Hills LF 1,WEST,DS,102,80,1
1499,Orchard Hills LF 2,WEST,DS,17,80,1
1500,Cloyds Mountain LF,WEST,DS,17,80,1
1501,Dover McKee Run 3,EAST,ST,1016,25,1
1504,Cook 1,WEST,NU,639,10,0
1505,Cook 2,WEST,NU,24,10,0
1506,Pleasants 1,WEST,ST,24,25,1
1507,Pleasants 2,WEST,ST,900,25,1
1508,Racine 1,WEST,HD,880,5,0
1509,Racine 2,WEST,HD,366,5,0
1510,Calvert Cliffs 1,DC_BGE_PEP,NU,600,10,0
1511,Calvert Cliffs 2,DC_BGE_PEP,NU,605,10,0
1512,Duck Creek 1,WEST,ST,600,25,1
1514,Newton 1,WEST,ST,645,25,1
1515,East Bend 2,WEST,ST,652,25,1
1516,Zimmer 1,WEST,ST,1330,25,1
1517,Brandon Shores 2,DC_BGE_PEP,ST,1196,25,1
1518,Brandon Shores 1,DC_BGE_PEP,ST,1227,25,1
1519,Perry 1,WEST,NU,1136,10,0
1520,Braidwood 2,WEST,NU,1164,10,0
1521,Braidwood 1,WEST,NU,554,10,0
1522,Byron 2,WEST,NU,554,10,0
1523,Byron 1,WEST,NU,530,10,0
1529,Lasalle 2,WEST,NU,275,10,0
1530,Lasalle 1,WEST,NU,17,10,0
1533,Killen GT 1,WEST,CT,20,50,1
1534,Killen 2,WEST,ST,20,25,1
1535,Catawba 1,VA_DOM,NU,20,10,0
1552,Beaver Valley 1,WEST,NU,300,10,0
1553,Beaver Valley 2,WEST,NU,510,10,0
1554,Spurlock 3,VA_DOM,ST,268,25,1
1555,Spurlock 1,VA_DOM,ST,575,25,1
1556,Spurlock 2,VA_DOM,ST,580,25,1
1557,Spurlock 4,VA_DOM,ST,588,25,1
1558,Big Cajun II 2,VA_DOM,ST,785,25,1
1559,Big Cajun II 1,VA_DOM,ST,515,25,1
1560,Big Cajun II 3,VA_DOM,ST,910,25,1
1561,Trimble 2,WEST,ST,910,25,1
1562,Trimble 1,WEST,ST,910,25,1
1563,Mansfield 3,WEST,ST,1140,25,1
1564,Mansfield 2,WEST,ST,1149,25,1
1565,Mansfield 1,WEST,ST,1134,25,1
1566,Susquehanna 2,PA_METED_PPL,NU,1182,10,0
1567,Susquehanna 1,PA_METED_PPL,NU,625,10,0
1568,Limerick 2,EAST,NU,4.8,10,0
1569,Limerick 1,EAST,NU,1073,10,0
1570,Gibson 5,WEST,ST,950,25,1
1571,Brown County LF,WEST,DS,1300,80,1
1572,Hope Creek 1,EAST,NU,1300,10,0
1573,Davis Besse 1,WEST,NU,500,10,0
1574,Rockport 2,WEST,ST,160,25,1
1575,Rockport 1,WEST,ST,160,25,1
1576,Bath County 3,VA_DOM,HD,420,5,0
1579,Bath County 6,VA_DOM,HD,499,5,0
1580,Bath County 5,VA_DOM,HD,420,5,0
1582,Bath County 2,VA_DOM,HD,160,5,0
1583,Bath County 1,VA_DOM,HD,420,5,0
1586,Bath County 4,VA_DOM,HD,917,5,0
1588,North Anna 1,VA_DOM,NU,1300,10,0
1589,North Anna 2,VA_DOM,NU,3,10,0
1590,Laurel,WEST,HD,45,5,0
1591,Mountaineer 1,WEST,ST,45,25,1
1592,Ocracoke 1,VA_DOM,DS,45,80,1
1593,Center Hill 1,VA_DOM,HD,12,5,0
1594,Center Hill 3,VA_DOM,HD,12,5,0
1595,Center Hill 2,VA_DOM,HD,12,5,0
1596,Cheatham 3,VA_DOM,HD,133,5,0
1597,Cheatham 2,VA_DOM,HD,400,5,0
1598,Cheatham 1,VA_DOM,HD,134,5,0
1599,Yards Creek 3,EAST,HD,133,5,0
1601,Yards Creek 1,EAST,HD,5,5,0
1602,Yards Creek 2,EAST,HD,4,5,0
1603,London 1,WEST,HD,4,5,0
1604,London 2,WEST,HD,5,5,0
1605,London 3,WEST,HD,5,5,0
1606,Marmet 3,WEST,HD,5,5,0
1607,Marmet 1,WEST,HD,5,5,0
1608,Marmet 2,WEST,HD,5,5,0
1609,Winfield 3,WEST,HD,13,5,0
1610,Winfield 2,WEST,HD,13,5,0
1611,Winfield 1,WEST,HD,13,5,0
1612,Lake Lynn 3,WEST,HD,13,5,0
1613,Lake Lynn 2,WEST,HD,32,5,0
1614,Lake Lynn 1,WEST,HD,92,5,0
1615,Lake Lynn 4,WEST,HD,92,5,0
1616,Vineland Jet 1,EAST,CT,92,50,1
1617,Gravel Neck 3,VA_DOM,CT,28,50,1
1618,Gravel Neck 4,VA_DOM,CT,17,50,1
1619,Gravel Neck 5,VA_DOM,CT,92,50,1
1620,Gravel Neck 2,VA_DOM,CT,12,50,1
1621,Gravel Neck 1,VA_DOM,CT,44,50,1
1622,Gravel Neck 6,VA_DOM,CT,42,50,1
1623,Raystown,WEST,HD,121,5,0
1624,Forked River C1,EAST,CT,177,50,1
1625,Forked River C2,EAST,CT,120,50,1
1626,Hay Road CT6,EAST,CC,120,30,1
1627,Hay Road ST8,EAST,CC,545,30,1
1628,Hay Road CT3,EAST,CC,120,30,1
1629,Hay Road CT1,EAST,CC,541,30,1
1631,Hay Road CT2,EAST,CC,121,30,1
1633,Hay Road CT7,EAST,CC,94,30,1
1634,Hay Road CT5,EAST,CC,94,30,1
1635,Hay Road ST4,EAST,CC,94,30,1
1636,Woodsdale GT 3,WEST,CT,94,50,1
1637,Woodsdale GT 4,WEST,CT,94,50,1
1638,Woodsdale GT 6,WEST,CT,94,50,1
1639,Woodsdale GT 2,WEST,CT,92,50,1
1640,Woodsdale GT 1,WEST,CT,92,50,1
1641,Woodsdale GT 5,WEST,CT,92,50,1
1642,Darbytown 4,VA_DOM,CT,92,50,1
1643,Darbytown 2,VA_DOM,CT,441,50,1
1644,Darbytown 1,VA_DOM,CT,441,50,1
1645,Darbytown 3,VA_DOM,CT,72,50,1
1646,Clover 2,VA_DOM,ST,72,25,1
1647,Clover 1,VA_DOM,ST,72,25,1
1648,Lincoln 2,VA_DOM,CT,72,50,1
1649,Lincoln 1,VA_DOM,CT,72,50,1
1650,Lincoln 8,VA_DOM,CT,72,50,1
1651,Lincoln 7,VA_DOM,CT,72,50,1
1652,Lincoln 3,VA_DOM,CT,72,50,1
1653,Lincoln 4,VA_DOM,CT,47,50,1
1654,Lincoln 5,VA_DOM,CT,47,50,1
1655,Lincoln 6,VA_DOM,CT,47,50,1
1660,Sherman Avenue CT 1,EAST,CT,38,50,1
1661,Dover Parkland 11,EAST,CT,38,50,1
1662,Richmond CT 2,WEST,CT,84,50,1
1663,Richmond CT 1,WEST,CT,38,50,1
1664,Anderson CT 2,WEST,CT,77,50,1
1665,Anderson CT 3,WEST,CT,21,50,1
1666,Anderson CT 1,WEST,CT,21,50,1
1668,Bellville 1,WEST,HD,3,5,0
1669,Bellville 2,WEST,HD,30,5,0
1670,Pennsbury 1,EAST,CT,30,50,1
1671,Pennsbury 2,EAST,CT,44,50,1
1672,Fairless Hills B,EAST,ST,44,25,1
1673,Fairless Hills A,EAST,ST,44,25,1
1674,Tilton CT 2,WEST,CT,44,50,1
1675,Tilton CT 1,WEST,CT,43,50,1
1676,Tilton CT 4,WEST,CT,43,50,1
1677,Tilton CT 3,WEST,CT,43,50,1
1684,Montpelier 3,WEST,CT,48,50,1
1685,Montpelier 1,WEST,CT,182,50,1
1686,Montpelier 4,WEST,CT,160,50,1
1687,Montpelier 2,WEST,CT,160,50,1
1691,Rowan CT 2,VA_DOM,CT,158,50,1
1693,Rowan 4 CC,VA_DOM,CC,155,30,1
1694,Rock Springs CT1,EAST,CT,159,50,1
1695,Rock Springs CT4,EAST,CT,156,50,1
1696,Rock Springs CT3,EAST,CT,156,50,1
1697,Rock Springs CT2,EAST,CT,156,50,1
1698,Marsh Run CT 2,VA_DOM,CT,156,50,1
1699,Marsh Run CT 3,VA_DOM,CT,76,50,1
1700,Marsh Run CT 1,VA_DOM,CT,75,50,1
1701,Louisa CT 5,VA_DOM,CT,76,50,1
1702,Louisa CT 2,VA_DOM,CT,75,50,1
1703,Louisa CT 3,VA_DOM,CT,178,50,1
1704,Louisa CT 4,VA_DOM,CT,178,50,1
1705,Louisa CT 1,VA_DOM,CT,178,50,1
1706,Remington 3,VA_DOM,CT,178,50,1
1707,Remington 2,VA_DOM,CT,178,50,1
1708,Remington 1,VA_DOM,CT,178,50,1
1709,Remington 4,VA_DOM,CT,151,50,1
1710,Ladysmith GT 2,VA_DOM,CT,151,50,1
1711,Ladysmith GT 1,VA_DOM,CT,160.6,50,1
1712,Ladysmith GT 3,VA_DOM,CT,170,50,1
1713,Ladysmith GT 4,VA_DOM,CT,170,50,1
1714,Ladysmith GT 5,VA_DOM,CT,170,50,1
1715,Mone 1,WEST,CT,16,50,1
1716,Mone 3,WEST,CT,51,50,1
1717,Mone 2,WEST,CT,49,50,1
1718,Amelia Landfill,VA_DOM,DS,90,80,1
1719,Clayton 2,EAST,CT,90,50,1
1720,Clayton 1 (Beasley),EAST,CT,90,50,1
1725,Mickleton CT 1,EAST,CT,60,50,1
1726,Three Mile Island 1,PA_METED_PPL,NU,60,10,0
1727,Croydon 11,EAST,CT,65,50,1
1728,Croydon 21,EAST,CT,65,50,1
1729,Croydon 32,EAST,CT,65,50,1
1730,Croydon 12,EAST,CT,65,50,1
1731,Croydon 22,EAST,CT,59,50,1
1732,Croydon 31,EAST,CT,43,50,1
1733,Croydon 41,EAST,CT,43,50,1
1734,Croydon 42,EAST,CT,1300,50,1
1737,Gavin 1,WEST,ST,30,25,1
1738,Gavin 2,WEST,ST,195,25,1
1739,Seneca 1,WEST,HD,588,5,0
1740,Seneca 3,WEST,HD,26,5,0
1741,Seneca 2,WEST,HD,26,5,0
1742,Cheswick 1,WEST,ST,26,25,1
1751,E.D. Edwards 3,WEST,ST,15,25,1
1753,E.D. Edwards 2,WEST,ST,340,25,1
1756,Coffeen 1,WEST,ST,250,25,1
1757,Coffeen 2,WEST,ST,78,25,1
1776,Dresden 3,WEST,NU,63,10,0
1777,Dresden 2,WEST,NU,62,10,0
1782,Joliet 6,WEST,ST,554,25,1
1784,Kincaid 1,WEST,ST,34,25,1
1785,Kincaid 2,WEST,ST,769,25,1
1788,Powerton 6,WEST,ST,867,25,1
1789,Powerton 5,WEST,ST,32,25,1
1790,Quad Cities 1,WEST,NU,17,10,0
1791,Quad Cities 2,WEST,NU,34,10,0
1796,Waukegan 7,WEST,ST,53,25,1
1797,Waukegan 32,WEST,CT,361,50,1
1799,Waukegan 31,WEST,CT,151,50,1
1800,Waukegan 8,WEST,ST,251,25,1
1801,Will County 4,WEST,ST,148,25,1
1803,Will County 3,WEST,ST,49.1,25,1
1805,Fisk 34,WEST,CT,55,50,1
1806,Fisk 33,WEST,CT,55,50,1
1808,Fisk 32,WEST,CT,167,50,1
1809,Fisk 31,WEST,CT,167,50,1
1810,Joppa 6,WEST,ST,167,25,1
1811,Joppa 5,WEST,ST,167,25,1
1812,Joppa 3,WEST,ST,167,25,1
1813,Joppa 2,WEST,ST,238,25,1
1814,Joppa 4,WEST,ST,448,25,1
1815,Joppa 1,WEST,ST,225,25,1
1818,Hennepin 2,WEST,ST,3,25,1
1819,Hennepin 1,WEST,ST,2,25,1
1828,Clifty Creek 6,WEST,ST,205,25,1
1829,Clifty Creek 4,WEST,ST,205,25,1
1830,Clifty Creek 3,WEST,ST,205,25,1
1831,Clifty Creek 5,WEST,ST,1,25,1
1832,Clifty Creek 1,WEST,ST,1,25,1
1833,Clifty Creek 2,WEST,ST,1.4,25,1
1834,Elkhart 3,WEST,HD,140,5,0
1835,Elkhart 2,WEST,HD,140,5,0
1836,Elkhart 1,WEST,HD,200,5,0
1841,Twinbrnch 5,WEST,HD,1,5,0
1842,Twinbrnch 2,WEST,HD,1,5,0
1843,Twinbrnch 4,WEST,HD,1,5,0
1844,Twinbrnch 1,WEST,HD,1,5,0
1845,Twinbrnch 8,WEST,HD,1,5,0
1846,Twinbrnch 6,WEST,HD,0,5,0
1847,Twinbrnch 7,WEST,HD,0,5,0
1848,Twinbrnch 3,WEST,HD,0,5,0
1849,Demand Response,EAST,DR,10000,1000,0
1850,Demand Response,WEST,DR,10000,1000,0
1851,Demand Response,DC_BGE_PEP,DR,10000,1000,0
1852,Demand Response,VA_DOM,DR,10000,1000,0
1853,Demand Response,PA_METED_PPL,DR,10000,1000,0
