timepoint,zone,wind,solar,curtailment
16,VA_DOM,0.0,10.754303720400001,0.0
16,PA_METED_PPL,457.300019358,12.464683179200001,0.0
17,EAST,4.028929619,61.606992907100015,2.6645352591003757e-15
17,WEST,2233.7118340394,16.6796225338,0.0
17,DC_BGE_PEP,43.95195948,9.444234490700001,0.0
17,VA_DOM,0.0,6.4991058939,0.0
17,PA_METED_PPL,488.4161497215,7.532732757200001,0.0
18,EAST,4.429184166000001,0.0,0.0
18,WEST,2455.6202322516006,0.0,0.0
18,DC_BGE_PEP,48.318372720000006,0.0,0.0
18,VA_DOM,0.0,0.0,0.0
18,PA_METED_PPL,536.9379168510001,0.0,0.0
19,EAST,4.582180504,0.0,0.0
19,WEST,2540.4441837904,0.0,0.0
19,DC_BGE_PEP,49.98742368,0.0,0.0
19,VA_DOM,0.0,0.0,0.0
19,PA_METED_PPL,555.485245644,0.0,0.0
20,EAST,4.582180504,0.0,0.0
20,WEST,2540.4441837904,0.0,0.0
20,DC_BGE_PEP,49.98742368,0.0,0.0
20,VA_DOM,0.0,0.0,0.0
20,PA_METED_PPL,555.485245644,0.0,0.0
21,EAST,4.4986823860000005,0.0,0.0
21,WEST,2494.1513090236003,0.0,0.0
21,DC_BGE_PEP,49.07653512,0.0,0.0
21,VA_DOM,0.0,0.0,0.0
21,PA_METED_PPL,545.362996521,0.0,0.0
22,EAST,4.36353467,0.0,0.0
22,WEST,2419.2229580420003,0.0,0.0
22,DC_BGE_PEP,47.602196400000004,0.0,0.0
22,VA_DOM,0.0,0.0,0.0
22,PA_METED_PPL,528.979407495,0.0,0.0
23,EAST,4.201499335,0.0,0.0
23,WEST,2329.387622221,0.0,0.0
23,DC_BGE_PEP,45.834538200000004,0.0,0.0
23,VA_DOM,0.0,0.0,0.0
23,PA_METED_PPL,509.33630574750003,0.0,0.0
24,EAST,4.089888451,0.0,0.0
24,WEST,2267.5085188426006,0.0,0.0
24,DC_BGE_PEP,44.61696492,0.0,0.0
24,VA_DOM,0.0,0.0,0.0
24,PA_METED_PPL,495.8060226735,0.0,0.0
