timepoint,zone,gross_load,wind_cf,solar_cf
4,DC_BGE_PEP,10376.9424,0.351764597,0.0
5,DC_BGE_PEP,10451.2143,0.355521281,0.0
6,DC_BGE_PEP,10644.2586,0.365038911,0.0
7,DC_BGE_PEP,11041.2657,0.372403253,0.0
8,DC_BGE_PEP,11623.7394,0.372403253,0.0
9,DC_BGE_PEP,12005.817299999999,0.35808055299999997,0.115213886
10,DC_BGE_PEP,11966.501999999999,0.327083088,0.268412553
11,DC_BGE_PEP,11883.0603,0.315864421,0.35677090899999997
12,DC_BGE_PEP,11801.027999999998,0.31396778399999997,0.420517154
13,DC_BGE_PEP,11691.251400000001,0.34454183,0.423020126
14,DC_BGE_PEP,11537.226599999998,0.34454183,0.428905363
15,DC_BGE_PEP,11361.7563,0.364832345,0.388214173
16,DC_BGE_PEP,11207.679299999998,0.37907965600000004,0.311341447
17,DC_BGE_PEP,11142.890399999998,0.39113364100000003,0.18997806899999997
18,DC_BGE_PEP,11348.314799999998,0.429689644,0.0
19,DC_BGE_PEP,11971.582799999998,0.46608420799999994,0.0
20,DC_BGE_PEP,12224.3874,0.46608420799999994,0.0
21,DC_BGE_PEP,12191.179499999998,0.48477036100000004,0.0
22,DC_BGE_PEP,12008.0184,0.491120385,0.0
23,DC_BGE_PEP,11641.548299999999,0.481664948,0.0
24,DC_BGE_PEP,11080.198199999999,0.48548646799999995,0.0
1,VA_DOM,20102.5605,0.360437722,0.0
2,VA_DOM,19791.948,0.360437722,0.0
3,VA_DOM,19666.3335,0.357739474,0.0
4,VA_DOM,19680.408,0.351764597,0.0
5,VA_DOM,19821.2685,0.355521281,0.0
6,VA_DOM,20187.387000000002,0.365038911,0.0
7,VA_DOM,20940.3315,0.372403253,0.0
8,VA_DOM,22045.023000000005,0.372403253,0.0
9,VA_DOM,22769.6535,0.35808055299999997,0.115213886
10,VA_DOM,22695.09,0.327083088,0.268412553
11,VA_DOM,22536.8385,0.315864421,0.35677090899999997
12,VA_DOM,22381.260000000002,0.31396778399999997,0.420517154
13,VA_DOM,22173.063000000002,0.34454183,0.423020126
14,VA_DOM,21880.947,0.34454183,0.428905363
15,VA_DOM,21548.1585,0.364832345,0.388214173
16,VA_DOM,21255.9435,0.37907965600000004,0.311341447
17,VA_DOM,21133.068,0.39113364100000003,0.18997806899999997
18,VA_DOM,21522.666,0.429689644,0.0
19,VA_DOM,22704.726,0.46608420799999994,0.0
20,VA_DOM,23184.183000000005,0.46608420799999994,0.0
21,VA_DOM,23121.2025,0.48477036100000004,0.0
22,VA_DOM,22773.828,0.491120385,0.0
23,VA_DOM,22078.7985,0.481664948,0.0
24,VA_DOM,21014.169,0.48548646799999995,0.0
1,PA_METED_PPL,10599.531899999998,0.360437722,0.0
2,PA_METED_PPL,10435.7544,0.360437722,0.0
3,PA_METED_PPL,10369.521299999999,0.357739474,0.0
4,PA_METED_PPL,10376.9424,0.351764597,0.0
5,PA_METED_PPL,10451.2143,0.355521281,0.0
6,PA_METED_PPL,10644.2586,0.365038911,0.0
7,PA_METED_PPL,11041.2657,0.372403253,0.0
8,PA_METED_PPL,11623.7394,0.372403253,0.0
9,PA_METED_PPL,12005.817299999999,0.35808055299999997,0.115213886
10,PA_METED_PPL,11966.501999999999,0.327083088,0.268412553
11,PA_METED_PPL,11883.0603,0.315864421,0.35677090899999997
12,PA_METED_PPL,11801.027999999998,0.31396778399999997,0.420517154
13,PA_METED_PPL,11691.251400000001,0.34454183,0.423020126
14,PA_METED_PPL,11537.226599999998,0.34454183,0.428905363
15,PA_METED_PPL,11361.7563,0.364832345,0.388214173
16,PA_METED_PPL,11207.679299999998,0.37907965600000004,0.311341447
17,PA_METED_PPL,11142.890399999998,0.39113364100000003,0.18997806899999997
18,PA_METED_PPL,11348.314799999998,0.429689644,0.0
19,PA_METED_PPL,11971.582799999998,0.46608420799999994,0.0
20,PA_METED_PPL,12224.3874,0.46608420799999994,0.0
21,PA_METED_PPL,12191.179499999998,0.48477036100000004,0.0
22,PA_METED_PPL,12008.0184,0.491120385,0.0
23,PA_METED_PPL,11641.548299999999,0.481664948,0.0
24,PA_METED_PPL,11080.198199999999,0.48548646799999995,0.0
